Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
JFIGAX5F,journalArticle,2001,"Vignolo, Roberto",Il libro e la terra: la torah mosaica nella storia deuteronomistica,Teologia,,1120-267X,,,,2001,2025-07-21 15:51:27,2025-07-21 15:51:27,,185-212,,2,26,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AW32NDS,journalArticle,2017,"Vogel, Lothar",La teologia della croce: Lettura teologica di un mondo sperimentato come secolare,Teologia,,1120-267X,,,,2017,2025-07-21 15:51:27,2025-07-21 15:51:27,,396-422,,3,42,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QFQZ57Q8,journalArticle,2017,"Xeres, Saverio",La riforma prima della Riforma,Teologia,,1120-267X,,,,2017,2025-07-21 15:51:27,2025-07-21 15:51:27,,362-395,,3,42,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M8PBAQ49,journalArticle,2024,"Deurbergue, Maxime","Manifestato nella carne, proclamato nelle immagini: Fondare l'arte in Cristo con Nicea II e von Balthasar",Teologia,,1120-267X,,,,2024,2025-07-21 15:51:27,2025-07-21 15:51:27,,187-202,,1,49,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFCZEBQQ,journalArticle,2018,"Campagnoli, Emanuele",Immaginazione e indifferenza a partire dal Frammento 531L di Blaise Pascal,Teologia,,1120-267X,,,,2018,2025-07-21 15:51:27,2025-07-21 15:51:27,,236-261,,2,43,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHACVDRA,journalArticle,2020,"Ciancio, Claudio",Il tema teologico nell'orizzonte del pensiero ermeneutico,Teologia,,1120-267X,,,,2020,2025-07-21 15:51:27,2025-07-21 15:51:27,,307-328,,2,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG8LD8D2,journalArticle,2020,"Messinese, Leonardo","La problematica di ""Dio"" nell'orizzonte del pensiero neoclassico",Teologia,,1120-267X,,,,2020,2025-07-21 15:51:26,2025-07-21 15:51:26,,263-292,,2,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3MG8MAL,journalArticle,2020,"Bolis, Luca Ezio",Il discernimento spirituale in sant'Ignazio e san Francesco di Sales,Teologia,,1120-267X,,,,2020,2025-07-21 15:51:26,2025-07-21 15:51:26,,55-87,,1,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAC6P74W,journalArticle,2023,"Holzer, Vincent","La teologia nello spazio pubblico a prezzo di una de-teologizzazione?: Teologico-politico, teologia ""confessionale"" e istanza apofatica",Teologia,,1120-267X,,,,2023,2025-07-21 15:51:26,2025-07-21 15:51:26,,457-501,,3,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYYDJUSW,journalArticle,1976,"Angelini, Giuseppe; Colombo, Giuseppe; Sequeri, Pierangelo","Teologia, ermeneutica e teoria. (I) La contestazione di W. Pannenberg all'ermeneutica universale di H.-G. Gadamer; (II) La controversia Habermas-Gadamer",Teologia,,1120-267X,,,,1976,2025-07-21 15:51:26,2025-10-23 22:15:59,,5-35,,1,1,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAVQXTXD,journalArticle,2008,"Romanello, Stefano",Il ruolo del lettore: Considerazioni sull'esegesi narrativa a margine dell'intervento di Daniel Marguerat (e in vista del Sinodo),Teologia,,1120-267X,,,,2008,2025-07-21 15:51:26,2025-07-21 15:51:26,,55-76,,1,33,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS8NT4KP,journalArticle,1999,"Colombo, Giuseppe","Dalla ""Aeterni Patris"" (1879) alla ""Fides et ratio"" (1998)",Teologia,,1120-267X,,,,1999,2025-07-21 15:51:26,2025-07-21 15:51:26,,251-272,,3,24,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W5S243J3,journalArticle,2005,"Borgonovo, Gianantonio","La ""Memoria fondatrice"": Una funzione che valorizza la proposta di Th. Söding",Teologia,,1120-267X,,,,2005,2025-07-21 15:51:26,2025-07-21 15:51:26,,305-315,,3,30,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTQ26YKP,journalArticle,2010,"Manzi, Franco","I veggenti di Fatima alla luce del profetismo biblico e delle ""apparizioni"" del Risorto",Teologia,,1120-267X,,,,2010,2025-07-21 15:51:26,2025-07-21 15:51:26,,222-251,,2,35,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTTZCNTJ,journalArticle,2018,"Belli, Manuel",Fenomenalità alla prova: Fenomenologia e teologia nella proposta di Jean-Yves Lacoste,Teologia,,1120-267X,,,,2018,2025-07-21 15:51:26,2025-07-21 15:51:26,,210-235,,2,43,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48KMXY7A,journalArticle,2022,"Laux, Henri",Un linguaggio per nominare Dio,Teologia,,1120-267X,,,,2022,2025-07-21 15:51:26,2025-07-21 15:51:26,,269-289,,2,47,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R7MRU3QJ,journalArticle,2022,"Di Martino, Carmine",La trama della libertà,Teologia,,1120-267X,,,,2022,2025-07-21 15:51:26,2025-07-21 15:51:26,,249-268,,2,47,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QU6UEXTR,journalArticle,2023,"Ghisalberti, Alessandro",Dio come soggetto: intelletto e volontà in Dio secondo Giovanni Duns Scoto,Teologia,,1120-267X,,,,2023,2025-07-21 15:42:37,2025-08-02 13:26:11,,169-184,,2,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FP9V6XX8,journalArticle,2019,"Canobbio, Giacomo",L' anima in discussione: Rileggere il pensiero classico per riscoprirne il senso,Teologia,,1120-267X,,,,2019,2025-07-21 15:52:12,2025-07-21 15:52:12,,290-319,,3,44,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SZ48BXCS,journalArticle,2019,"Ottone, Rinaldo",L' empatica di Gesù come luogo della fede: L'eredità di Edith Stein: un itinerario che si dispiega,Teologia,,1120-267X,,,,2019,2025-07-21 15:52:12,2025-07-21 15:52:12,,91-121,,1,44,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VI7URM7Q,journalArticle,1984,"Ambrosio, Gianni",I nuovi movimenti religiosi in Italia,Teologia,,1120-267X,,,,1984,2025-07-21 15:42:37,2025-10-12 13:29:16,,239-260,,3,9,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9DRMLM9D,journalArticle,2013,"Maffeis, Angelo",Il dibattito sul significato della formula “subsistit in” (LG 8) tra esegesi testuale e interpretazione teologica,Teologia,,1120-267X,,https://research.ebsco.com/linkprocessor/plink?id=bd9ece51-fe57-395c-96ba-8e158900ddc5,"The meaning of the statement that the Church of Christ “subsistit in” the Roman Catholic Church (Lumen gentium 8) has been highly controversial in the theological debate of the last decades and its different interpretations reflect the conflicting hermeneutics of the Second Vatican Council. The article gives an account of the discussion, starting with a description of the redactional stages of the formula, from the first draft of the Dogmatic Constitution on the Church to the final text. Then the theological interpretations of the textual evidence are considered, with a critical evaluation of the arguments proposed in favour of the sheer identity between the Church of Christ and the Roman Catholic Church, of their non-exclusive identity, and of the idea of an historical existence of a metahistorical reality.",2013-03-01,2025-07-21 15:42:38,2025-10-13 08:15:18,2025-10-12 22:48:16,26-58,,1,38,,Teologia,,,,,,,,ita,,,,120178484,EBSCOhost,,Publisher: Glossa,,https://drive.google.com/file/d/1q6rWohlBLUK1Dil1gSXuSi27fi1mXP0H/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XZGGYI6W,journalArticle,2013,"Adornato, Giselda",La conduzione conciliare di Paolo VI,Teologia,,1120-267X,,https://research.ebsco.com/linkprocessor/plink?id=adcedafe-6352-36d4-ac0b-f05cb82460b0,"The Council running by Paul VI is examined from a historical viewpoint, with the support of the Pope’s personal notes as well. There are particularly considered his speeches during the so called “black week” of the third period, especially about the issue of bishops’ collegiality, of religious freedom, of ecumenism and of the proclamation of St. Mary as Mater Ecclesiae. We consider the question of birth control and priestly celibacy; in the end the two final speeches on the 18<sup>th</sup> November and the 7<sup>th</sup> December 1965. There come out, first of all, the religious value attributed by Pope Montini to the Council, the great theme of faith and the confrontation with modern world and Paul VI’s style, who meant to acquire widespread approvals as many as possible, to favour the future correct application of Council documents.",2013-03-01,2025-07-21 15:34:20,2025-10-13 08:14:38,2025-10-12 22:48:16,97-117,,1,38,,Teologia,,,,,,,,ita,,,,120178565,EBSCOhost,,Publisher: Glossa,,https://drive.google.com/file/d/1OEGAX6i_MB9SpkkVcN2oU-oKlejchcvN/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727I5QJ3,journalArticle,2012,"Wénin, André","Il serpente genesiaco (Gen 3,1-7) Interesse dell’analisi narrativa per una lettura teologica dell’Antico Testamento",Teologia,,1120-267X,,https://research.ebsco.com/linkprocessor/plink?id=6a5f048d-5b9b-3203-8783-94ee4e9c7661,"In the last thirty years narratology has been employed in the exegesis of narrative texts of the Bible. Starting from a narrative study of the ‘temptation’ scene (Gn 3,1-7), reading it in the light of the divine order in 2,16-17, the article attempts to show how this exegetical approach allows hermeneutical and theological elaboration of the narrative elements that such a method allows to observe. Thus another kind of biblical theology is brought to light: not a history of theological ideas of ancient Israel, but a theology processing the biblical narratives from the inside, in the hope of exercising the reader too.",2012-12-01,2025-07-21 15:46:23,2025-10-13 08:14:06,2025-10-12 22:46:48,535-556,,4,37,,Teologia,,,,,,,,ita,,,,120179087,EBSCOhost,,Publisher: Glossa,,https://drive.google.com/file/d/117AKd4on8aTSPGwRydMb6UrAsPb0o2ZG/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RKLTLT6Z,journalArticle,2012,"Trabucco, Giovanni",La teologia spirituale e Teresa di Gesù Bambino (e) del Volto Santo,Teologia,,1120-267X,,https://research.ebsco.com/linkprocessor/plink?id=a98ee520-d612-30be-bd81-96034b6334d4,,2012,2025-07-21 15:42:36,2025-10-13 08:11:53,,284-295,,2,37,,Teologia,,,,,,,,Italian,,,,,,,,,https://drive.google.com/file/d/1Allh-PvttNWicqfPNcazeSfKZgX_U5-g/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QSE6FYW4,journalArticle,2012,"Simonelli, Cristina",Spiritales efficiamur Fausto di Riez e la pneumatologia del V secolo occidentale: un secondo regresso?,Teologia,,1120-267X,,https://research.ebsco.com/linkprocessor/plink?id=0b68238f-4c67-3c89-acbc-dd1fa0ad8aeb,"By dealing about the “regression of western pneumatology” Simonetti (1980) suggested a key feature which would undergo a remarkable fortune. We are going to use it here to inquire if the acceptance of the Augustinian doctrine of the Holy Grace may have contributed to the further attachment to the spiritual anthropological perspective, which is rarely conceived as the life of the Spirit. The works ascribed to Fausto, abbot from Hière, then bishop in Riez in Haute Provence, build a restrained corpus, pertinent on the survey, as they contain a de spiritu sancto, a de gratia and also, in the Gallicana homiletic collection, a in pentecosten homily about the gift of the Spirit in confirmatio. From there it proved an acknowledgement of the starting hypothesis, nevertheless a partial one, as the irrilevant connections between the two main treatises are partially balanced by the different development in the homiletic field.",2012-06-01,2025-07-21 15:42:38,2025-10-13 08:07:13,2025-10-12 22:43:20,176-197,,2,37,,Teologia,Spiritales efficiamur Fausto di Riez e la pneumatologia del V secolo occidentale,,,,,,,ita,,,,120177556,EBSCOhost,,Publisher: Glossa,,https://drive.google.com/file/d/1TYp8t9zifeDdv218Z0KQPRUv3nLSNmZX/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UN9AMA52,journalArticle,2013,"Ubbiali, Sergio","La scienza teologica nell’odierno confronto riflessivo Considerazioni attorno a La teologia oggi. Prospettive, principi e criteri.",Teologia,,1120-267X,,https://research.ebsco.com/linkprocessor/plink?id=4e5d92be-4c0d-38e8-a5a7-3ebef713264d,,2013-03-01,2025-10-12 22:48:18,2025-10-12 23:14:53,2025-10-12 22:48:16,118-124,,1,38,,Teologia,,,,,,,,ita,,,,120178576,EBSCOhost,,Publisher: Glossa,,https://drive.google.com/file/d/1cTl5MYkJHskUZFaPZrTOuYUn2gzIUkqb/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIX2LTNB,journalArticle,1976,"Sequeri, Pierangelo",La pretesa «scientifica» della teologia e le recenti prospettive epistemologiche. (I) La presenza della teologia nell'Università dal punto di vista della teoria della scienza e della critica dell'ideologia: i risultati di una ricerca,Teologia,,1120-267X,,,,1976,2025-10-23 19:20:47,2025-10-23 22:16:00,,81-88,,1,1,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1FHbYjaVfjnwxb3eD6prJuoKuZElhOTIU/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZB4JYMT,journalArticle,1976,"Sequeri, Pierangelo",La pretesa «scientifica» della teologia e le recenti prospettive epistemologiche. (III) Ancora sulla teologia come scienza: dal «dialogo interdisciplinare» alla e «rifondazione metateorica»,Teologia,,1120-267X,,,,1976,2025-10-23 19:38:37,2025-10-23 22:16:01,,400-409,,4,1,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1bc9__WZ3vjpDsIRFPkxVM2eYePEUk8Pk/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8MHRGWEP,journalArticle,1977,"Bertuletti, Angelo",Metafora e discorso filosofico. Saggio su «La métaphore vive» di Ricoeur,Teologia,,1120-267X,,,,1977,2025-10-23 20:24:36,2025-10-23 20:26:05,,233-261,,3,2,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1GJOC9OLyuv68vxKtRjp63xkOcXJjv7xp/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDNM6GQN,journalArticle,1977,"Biffi, Inos","Figure medioevali della teologia: la teologia come esperienza, sapienza e logica della storia di salvezza",Teologia,,1120-267X,,,,1977,2025-10-23 20:27:46,2025-10-23 20:29:07,,191-231,,3,2,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1bhE5pvi5LpFvXR5vdRaXG6BK-oIF6F99/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2449648,journalArticle,1977,"Angelini, Giuseppe",Presenza della fede. Riflessioni in margine ad alcuni saggi teologici di K. Lehmann,Teologia,,,,,,1977,2025-10-23 20:41:41,2025-10-23 20:42:45,,401-412,,4,2,,,,,,,,,,,,,,,,,,,https://drive.google.com/file/d/1Ww6CSwuvh9Yg6-sGD7C5-zihLZogbr88/preview,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3F2SXYPI,journalArticle,2023,"Montoux, Arnaud",Il mondo come processione di Dio secondo Giovanni Scoto Eriugena,Teologia,,1120-267X,,,,2023,2025-07-21 15:51:27,2025-07-21 15:51:27,,63-90,,1,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSNS9B4N,journalArticle,2021,"Bargellini, Francesco",La «poetica della fede» nella Commedia,Teologia,,1120-267X,,,,2021,2025-07-21 15:51:27,2025-07-21 15:51:27,,387-417,,3,46,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DJ8GCTPF,journalArticle,2022,"Canullo, Carla",Il segreto della nascita,Teologia,,1120-267X,,,,2022,2025-07-21 15:51:27,2025-07-21 15:51:27,,233-248,,2,47,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC6BF7S4,journalArticle,2024,"Guenzi, Pier Davide",Sollecitare il pensiero sull'etica teologica della vita,Teologia,,1120-267X,,,,2024,2025-07-21 15:51:27,2025-07-21 15:51:27,,559-562,,3,49,,,,,,,,,,Italian,,,,,,,,,,,,,"Casalone, Carlo ca. 20/21. Jh.; Chiodi, Maurizio; Dell'Oro, Roberto; Guenzi, Pier Davide; Pelletier, Anne-Marie; Sequeri, Pier Angelo; Thiel, Marie-Jo; Thomasset, Alain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMQ58V6N,journalArticle,2024,"Petrosino, Silvano",Derrida e Agostino: Confessioni tra sapere e verità,Teologia,,1120-267X,,,,2024,2025-07-21 15:51:27,2025-07-21 15:51:27,,515-526,,3,49,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBJLLW9P,journalArticle,1999,"Rota Scalabrini, Patrizio","""Fides et ratio"": Riconsiderazione alla luce dei testi biblici del rapporto tra fede e ragione",Teologia,,1120-267X,,,,1999,2025-07-21 15:51:27,2025-07-21 15:51:27,,296-303,,3,24,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L7CRTYZC,journalArticle,2020,"Da Re, Antonio",La saggezza pratica (phronesis) di Aristotele e la prudenza di Kant,Teologia,,1120-267X,,,,2020,2025-07-21 15:51:27,2025-07-21 15:51:27,,22-54,,1,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8QWI4ZBJ,journalArticle,2021,"Salvadori, Ivan","«L'amor che move il sole e l'altre stelle» (Pd XXXIII,145): ""Metafore"" di redenzione nella Commedia di Dante",Teologia,,1120-267X,,,,2021,2025-07-21 15:51:27,2025-07-21 15:51:27,,446-476,,3,46,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NX4IP8AJ,journalArticle,2021,"Krienke, Markus",Coscienza e atto morale in chiave ermeneutica: Rosmini come anticipatore della teologia morale postconciliare,Teologia,,1120-267X,,,,2021,2025-07-21 15:51:27,2025-07-21 15:51:27,,21-41,,1,46,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3PGDK87Q,journalArticle,2022,"Martino, Matteo","Riportare l'educazione in famiglia: Spunti teologici da ""Amoris laetitia""",Teologia,,1120-267X,,,,2022,2025-07-21 15:51:27,2025-07-21 15:51:27,,539-560,,3,47,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSBPHT6W,journalArticle,2018,"Fumagalli, Aristide","""Humanæ vitæ"": Per una riscoperta del suo messaggio",Teologia,,1120-267X,,,,2018,2025-07-21 15:51:27,2025-07-21 15:51:27,,442-471,,3,43,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZJ4RRTIP,journalArticle,2020,"Botturi, Francesco",Leggere la creazione: il logos metafisico della famiglia,Teologia,,1120-267X,,,,2020,2025-07-21 15:51:27,2025-07-21 15:51:27,,406-429,,3,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C6I48MBF,journalArticle,2021,"Kiełtyk, Adam",In dialogo con la realtà: l’antropologia trascendentale di Richard Schaeffler,Teologia,,1120-267X,,,,2021,2025-07-21 15:51:27,2025-07-21 15:51:27,,62-82,,1,46,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XI7USLGQ,journalArticle,2023,"Bourgine, Benoît",Teologia biblica come teologia della Bibbia,Teologia,,1120-267X,,,,2023,2025-07-21 15:51:27,2025-07-21 15:51:27,,405-423,,3,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AIWSLKMZ,journalArticle,2024,"Zeppegno, Giuseppe",Casa comune e prospettiva globale,Teologia,,1120-267X,,,,2024,2025-07-21 15:51:27,2025-07-21 15:51:27,,591-602,,3,49,,,,,,,,,,Italian,,,,,,,,,,,,,"Paglia, Vincenzo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JFIGAX5F,journalArticle,2001,"Vignolo, Roberto",Il libro e la terra: la torah mosaica nella storia deuteronomistica,Teologia,,1120-267X,,,,2001,2025-07-21 15:51:27,2025-07-21 15:51:27,,185-212,,2,26,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3AW32NDS,journalArticle,2017,"Vogel, Lothar",La teologia della croce: Lettura teologica di un mondo sperimentato come secolare,Teologia,,1120-267X,,,,2017,2025-07-21 15:51:27,2025-07-21 15:51:27,,396-422,,3,42,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QFQZ57Q8,journalArticle,2017,"Xeres, Saverio",La riforma prima della Riforma,Teologia,,1120-267X,,,,2017,2025-07-21 15:51:27,2025-07-21 15:51:27,,362-395,,3,42,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M8PBAQ49,journalArticle,2024,"Deurbergue, Maxime","Manifestato nella carne, proclamato nelle immagini: Fondare l'arte in Cristo con Nicea II e von Balthasar",Teologia,,1120-267X,,,,2024,2025-07-21 15:51:27,2025-07-21 15:51:27,,187-202,,1,49,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFCZEBQQ,journalArticle,2018,"Campagnoli, Emanuele",Immaginazione e indifferenza a partire dal Frammento 531L di Blaise Pascal,Teologia,,1120-267X,,,,2018,2025-07-21 15:51:27,2025-07-21 15:51:27,,236-261,,2,43,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NHACVDRA,journalArticle,2020,"Ciancio, Claudio",Il tema teologico nell'orizzonte del pensiero ermeneutico,Teologia,,1120-267X,,,,2020,2025-07-21 15:51:27,2025-07-21 15:51:27,,307-328,,2,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LG8LD8D2,journalArticle,2020,"Messinese, Leonardo","La problematica di ""Dio"" nell'orizzonte del pensiero neoclassico",Teologia,,1120-267X,,,,2020,2025-07-21 15:51:26,2025-07-21 15:51:26,,263-292,,2,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I3MG8MAL,journalArticle,2020,"Bolis, Luca Ezio",Il discernimento spirituale in sant'Ignazio e san Francesco di Sales,Teologia,,1120-267X,,,,2020,2025-07-21 15:51:26,2025-07-21 15:51:26,,55-87,,1,45,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QAC6P74W,journalArticle,2023,"Holzer, Vincent","La teologia nello spazio pubblico a prezzo di una de-teologizzazione?: Teologico-politico, teologia ""confessionale"" e istanza apofatica",Teologia,,1120-267X,,,,2023,2025-07-21 15:51:26,2025-07-21 15:51:26,,457-501,,3,48,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAVQXTXD,journalArticle,2008,"Romanello, Stefano",Il ruolo del lettore: Considerazioni sull'esegesi narrativa a margine dell'intervento di Daniel Marguerat (e in vista del Sinodo),Teologia,,1120-267X,,,,2008,2025-07-21 15:51:26,2025-07-21 15:51:26,,55-76,,1,33,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GS8NT4KP,journalArticle,1999,"Colombo, Giuseppe","Dalla ""Aeterni Patris"" (1879) alla ""Fides et ratio"" (1998)",Teologia,,1120-267X,,,,1999,2025-07-21 15:51:26,2025-07-21 15:51:26,,251-272,,3,24,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W5S243J3,journalArticle,2005,"Borgonovo, Gianantonio","La ""Memoria fondatrice"": Una funzione che valorizza la proposta di Th. Söding",Teologia,,1120-267X,,,,2005,2025-07-21 15:51:26,2025-07-21 15:51:26,,305-315,,3,30,,,,,,,,,,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
